,Article Title,Article Link,Fake
565,So much for not having any cash! How Elon Musk has acquired a budding real estate empire in upmarket Bel Air by shelling out $79million for six properties on two adjacent streets since 2012,https://www.dailymail.co.uk/ushome/index.html/news/article-7769261/Elon-Musk-shelled-79million-six-properties-LAs-Bel-Air-neighborhood-2012.html,0
566,Beyoncé DENIES reports she's to set announce a 2020 Las Vegas Residency early next year,https://www.dailymail.co.uk/ushome/index.html/tvshowbiz/article-7769189/Beyonc-tipped-perform-Las-Vegas-2020-residency.html,0
567,"A knockout guest list! Sylvester Stallone  hosts boxing party for pals Arnold Schwarzenegger, Al Pacino and Sugar Ray Leonard to watch Anthony Joshua vs Andy Ruiz Jr",https://www.dailymail.co.uk/ushome/index.html/tvshowbiz/article-7769699/Sylvester-Stallone-hosts-list-boxing-party-pal-Arnold-Schwarzenegger.html,0
568,Good Lourdes! Madonna's 23-year-old daughter simulates an orgy at modern at show 'Love Different',https://www.dailymail.co.uk/ushome/index.html/tvshowbiz/article-7768451/Madonnas-daughter-Lourdes-Leon-23-simulates-ORGY-30-Miamis-Art-Basel.html,0
569,"Would YOU discuss your period in front of a male colleague? A third of men think it's 'unprofessional' because they 'don't understand' menstruation, expert reveals",https://www.dailymail.co.uk/ushome/index.html/femail/article-7687327/New-study-reveals-male-office-workers-think-discussing-periods-unprofessional.html,0
570,Veteran Connecticut news anchor Denise D'Ascenzo dies suddenly in her sleep of a suspected heart attack at the age of 61,https://www.dailymail.co.uk/ushome/index.html/news/article-7769725/Longtime-Connecticut-news-anchor-Denise-DAscenzo-dies-age-61.html,0
571,Woman says she was stung by a SCORPION on United Airlines flight which fell out of her pant leg when she went to the restroom ,https://www.dailymail.co.uk/ushome/index.html/news/article-7768515/Woman-says-stung-SCORPION-United-Airlines-flight-San-Francisco-Atlanta.html,0
572,Physicist accuses 'white men in North America' Wikipedia editors of sexism for flagging her profiles of prominent female scientists as 'not notable enough',https://www.dailymail.co.uk/ushome/index.html/news/article-7769415/Physicist-accuses-white-men-North-America-Wikipedia-editors-sexism.html,0
573,"Woman, 23, dies after drunken fall onto New York subway tracks as the train starts moving and her friend who tried to save her is injured",https://www.dailymail.co.uk/ushome/index.html/news/article-7770189/Woman-23-dies-drunken-fall-subway-tracks-train-moves-friend-tries-save-her.html,0
574,Top Kremlin military commander warns war could break out with the West over the Arctic and tells NATO to 'keep out' of Russia's 'polar backyard',https://www.dailymail.co.uk/ushome/index.html/news/article-7768877/Kremlin-commander-warns-war-break-Arctic-tells-NATO-region.html,0
575,"Top Trump health chief tried to bill taxpayers $47,000 to cover the cost of her stolen luggage including a $5,900 Ivanka Trump pendant, $325 moisturizer and $2,000 of clothes",https://www.dailymail.co.uk/ushome/index.html/news/article-7768659/Top-Trump-health-chief-tried-bill-taxpayers-47-000-cover-cost-stolen-luggage.html,0
576,Climate change activist Greta Thunberg looks serious as she leaves meeting at global climate change summit in Spain ,https://www.dailymail.co.uk/ushome/index.html/news/article-7769593/Climate-change-activist-Greta-Thunberg-looks-leaves-meeting.html,0
577,Fans compare Prince Harry and Meghan Markle's love story to new Netflix flick A Christmas Prince: The Royal Baby - noting their American baby shower and wish for privacy,https://www.dailymail.co.uk/ushome/index.html/femail/article-7768971/A-Christmas-Prince-Royal-Baby-compared-Meghan-Harry.html,0
578,Prince Andrew will join Queen at church on Christmas Day in his first public appearance since BBC interview over billionaire pedophile Jeffrey Epstein ,https://www.dailymail.co.uk/ushome/index.html/news/article-7768995/Prince-Andrew-join-Queen-church-Christmas-public-appearance-Newsnight.html,0
579,Shining like a star! Kanye West dons silver body paint and matching clothes at opening of his new opera 'Mary',https://www.dailymail.co.uk/ushome/index.html/tvshowbiz/article-7770611/Kanye-West-dons-silver-body-paint-matching-bizarre-baggy-outfit-new-opera-Mary-Miami.html,0
580,"Houston cop, 32, is fatally shot responding to a 911 call from a woman being assaulted by her boyfriend ",https://www.dailymail.co.uk/ushome/index.html/news/article-7769033/Houston-sergeant-32-fatally-shot-responding-domestic-dispute.html,0
581,Just like granny! Princess Charlotte is 'obsessed' with horses and has asked for a pony for Christmas after inheriting the Queen's passion for riding,https://www.dailymail.co.uk/ushome/index.html/femail/article-7768791/Princess-Charlotte-asked-pony-Christmas.html,0
582,'Peloton husband' slams SNL spoof of holiday commercial insisting it's not 'sexist' and checks out the $2k exercise bike in a store as he claims he's received 'hurtful' messages on social media ,https://www.dailymail.co.uk/ushome/index.html/news/article-7769521/Peloton-husband-slams-SNL-spoof-says-hes-received-hurtful-messages.html,0
583,"Is your cat feline happy? Women are better than men at reading a moggy's facial expressions, new study finds ",https://www.dailymail.co.uk/ushome/index.html/news/article-7770667/Women-better-men-reading-moggys-facial-expressions-new-study-finds.html,0
584,Porn star who accused fellow erotic actor James Deen of sexual assault hits out at her alleged attacker after being nominated for an award for a scene they shared,https://www.dailymail.co.uk/ushome/index.html/news/article-7769111/Porn-star-accused-erotic-actor-James-Deen-sexual-assault-hits-award-nomination.html,0
585,How stars of Sam Mendes' brilliant new First World War film 1917 had to survive brutal real-life boot camp before shooting their first scene,https://www.dailymail.co.uk/ushome/index.html/news/article-7769223/How-stars-Sam-Mendes-World-War-film-1917-survive-brutal-real-life-boot-camp.html,0
586,"Jeffrey Epstein's co-pilot revealed that the billionaire employed stewardesses who appeared to be minors dressed like 'candy stripers' and had bedrooms at the back of his jet, private detective discloses",https://www.dailymail.co.uk/ushome/index.html/news/article-7768595/Jeffrey-Epsteins-pilot-revealed-billionaire-employed-stewardesses-appeared-minors.html,0
587,"Kim on in, the water's lovely! North Korean leader Jong-Un opens new hot spring centre as son demands despot releases his father five decades after he was snatched ",https://www.dailymail.co.uk/ushome/index.html/news/article-7768979/North-Korean-leader-Kim-Jong-opens-new-hot-spring-son-demands-despot-releases-father.html,0
588,'I was the seamstress for the band': Maxine Taupin reveals the moment she realized Tiny Dancer was written about her as she prepares to auction off handwritten lyrics to Elton John songs penned by ex-husband Bernie ,https://www.dailymail.co.uk/ushome/index.html/news/article-7769357/Maxine-Taupin-reveals-moment-realized-Elton-Johns-Tiny-Dancer-written-her.html,0
589,"Businessman reveals he bought Hitler's top hat for $56,000 as part of $660,000 Nazi haul to give to Israeli museum so it wouldn't get into the hands of neo-Nazis",https://www.dailymail.co.uk/ushome/index.html/news/article-7769543/Businessman-reveals-bought-Hitlers-hat-43-000-neo-Nazis.html,0
590,This IS the landspeeder you've been looking for! Inventor builds real life version of iconic Star Wars vehicle in his garage that will hit 40mph on the open road,https://www.dailymail.co.uk/ushome/index.html/news/article-7769277/Inventor-builds-real-life-version-Star-Wars-Landspeeder-vehicle-garage.html,0
591,"Wildlife conservationist, 66, is injured after being attacked by two 600lb tigers she raised from birth at a California animal sanctuary while she was playing with them",https://www.dailymail.co.uk/ushome/index.html/news/article-7769649/Wildlife-conservationist-attacked-two-tigers-California-animal-sanctuary.html,0
592,"British opposition party leader Jeremy Corbyn is the biggest global threat to Jews, warns Simon Wiesenthal Centre - the world's leading Nazi-hunting organisation",https://www.dailymail.co.uk/ushome/index.html/news/article-7767789/Jeremy-Corbyn-biggest-global-threat-Jews-warns-worlds-leading-Nazi-hunting-organisation.html,0
593,How a playboy used the fake art he lent to Prince Charles to try to borrow millions... as it is revealed a FOURTH painting hanging on the royal's wall was created by a forger,https://www.dailymail.co.uk/ushome/index.html/news/article-7767719/Exposed-James-Stunt-used-fake-art-lent-Prince-Charles-try-borrow-millions.html,0
594,"Never-before-seen pictures rescued from a tip show true hell of 1915 Gallipoli campaign when 44,000 Allied troops died and the sea turned red with blood",https://www.dailymail.co.uk/ushome/index.html/news/article-7769133/Never-seen-pictures-rescued-tip-true-hell-1915-Gallipoli-campaign.html,0
595,Survivors of fire that ripped through bag factory in New Delhi killing 43 heard the screams of trapped workers who had been sleeping inside,https://www.dailymail.co.uk/ushome/index.html/news/article-7769021/At-43-killed-horrific-factory-fire-Indias-capital.html,0
596,Paris police blast tear gas at Yellow Vest activists on anti-Macron march over pension reform set fire to roads and monuments - as strike chaos grips France for third day ,https://www.dailymail.co.uk/ushome/index.html/news/article-7767055/Paris-police-blast-tear-gas-Yellow-Vest-activists-anti-Macron-march.html,0
597,Uber passenger pulls GUN and threatens to shoot his driver as he goes on the run in the Bronx and police launch a manhunt,https://www.dailymail.co.uk/ushome/index.html/news/article-7770185/Gun-wielding-NYC-Uber-passenger-30-caught-camera-threatening-shoot-driver-amid-argument.html,0
598,"New Dehli erupts in violence over death of gang rape victim, 23, who was doused in petrol and set on fire by her attackers and a mob of men as she travelled to their trial",https://www.dailymail.co.uk/ushome/index.html/news/article-7767221/India-rape-victim-candle-lit-march-erupts-violence.html,0
599,Portuguese ex-detective who blasted Madeleine McCann's parents in controversial Netflix documentary is jailed for seven and a half years for planning two violent break-ins ,https://www.dailymail.co.uk/ushome/index.html/news/article-7766609/Portuguese-ex-detective-blasted-Madeleine-McCanns-parents-jailed-seven-half-years.html,0
600,Thousands take to Hong Kong's streets for mass rally marking six months of protests against the Chinese regime,https://www.dailymail.co.uk/ushome/index.html/news/article-7769545/Thousands-Hong-Kongs-streets-rally-marking-six-months-protests.html,0
601,Terrifying 'firenado' rages across a 60km stretch of the Australian bush: 'Mega blaze' will continue to burn for weeks as authorities warn 'it is too big to put out' ,https://www.dailymail.co.uk/ushome/index.html/news/article-7767337/Firenado-rages-37-mile-stretch-Australian-bush-people-told-flee-homes.html,0
602,Real life Angry Bird! Northern cardinal is caught in Texas with rare abnormality of male AND female plumage split down the middle,https://www.dailymail.co.uk/ushome/index.html/news/article-7767173/Northern-cardinal-rare-abnormality-male-female-plumage-split-middle-Texas.html,0
603,Ryan Reynolds shows off his superhero reflexes as he NARROWLY avoids being crushed by a collapsing stage barrier as fans rush to greet him in Brazil,https://www.dailymail.co.uk/ushome/index.html/tvshowbiz/article-7768295/Ryan-Reynolds-shows-superhero-reflexes-avoids-crushed-falling-stage-barrier-Brazil.html,0
604,"30,000 Buddhist monks get together to give alms at event in Myanmar organised by controversial mega-temple whose leader is accused of colluding in $33M embezzlement scheme ",https://www.dailymail.co.uk/ushome/index.html/news/article-7769249/30-000-Buddhist-monks-Myanmar-gathered-controversial-leader-accused-25m-embezzlement.html,0
605,"Bear necessities of back scratching? Just copy me, son: Grizzly shows her cub how to rub up against a tree trunk ",https://www.dailymail.co.uk/ushome/index.html/news/article-7767471/Grizzly-shows-cub-rub-against-tree-trunk.html,0
606,"Horrifying moment a man and a woman 'armed with a knife and a taser' rob two female tourists, 20 and 21, at a Brooklyn subway station in minutes-long attack",https://www.dailymail.co.uk/ushome/index.html/news/article-7767617/Man-woman-taser-two-female-Israeli-tourists-20-21-Brooklyn-subway-station.html,0
